Date,Daily Max Concentration,Units,Daily AQI Value,Local Site Name,AQS Parameter Description,State,County,Site Latitude,Site Longitude
9/21/2024,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/22/2024,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/23/2024,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/24/2024,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/25/2024,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/26/2024,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/27/2024,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/28/2024,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/29/2024,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/30/2024,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
1/2/2024,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/3/2024,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/4/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/5/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/6/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/7/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/12/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/13/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/14/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/16/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/17/2024,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/18/2024,0.9,ppm,10,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/19/2024,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/20/2024,0.9,ppm,10,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/21/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/23/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/24/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/25/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/27/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/28/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/30/2024,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/31/2024,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/1/2024,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/2/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/3/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/4/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/6/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/7/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/9/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/10/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/11/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/13/2024,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/14/2024,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/15/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/16/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/17/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/18/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/20/2024,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/21/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/22/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/23/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/24/2024,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/25/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/27/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/28/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/1/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/2/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/3/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/5/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/6/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/7/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/8/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/9/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/10/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/12/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/13/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/14/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/15/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/16/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/17/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/19/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/20/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/21/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/22/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/23/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/24/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/26/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/27/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/28/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/30/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/31/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/2/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/3/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/4/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/5/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/6/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/7/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/10/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/11/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/12/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/13/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/14/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/24/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/25/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/27/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/28/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/30/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/1/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/2/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/3/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/4/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/5/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/7/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/8/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/9/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/10/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/11/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/12/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/14/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/15/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/16/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/17/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/18/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/19/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/21/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/22/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/23/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/25/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/26/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/29/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/30/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/31/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/1/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/2/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/11/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/12/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/13/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/14/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/15/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/16/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/18/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/19/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/20/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/21/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/22/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/23/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/25/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/26/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/27/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/4/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/5/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/6/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/7/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/8/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/9/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/10/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/11/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/12/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/13/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/14/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/15/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/16/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/17/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/18/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/19/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/20/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/21/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/22/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/23/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/24/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/25/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/26/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/27/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/28/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/29/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/30/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/31/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/1/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/2/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/3/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/4/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/5/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/6/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/7/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/8/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/9/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/10/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/11/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/12/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/13/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/14/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/15/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/16/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/17/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/18/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/23/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/24/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/25/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/26/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/27/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/28/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/29/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/30/2024,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
8/31/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/1/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/2/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/3/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/4/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/5/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/6/2024,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/7/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/8/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/9/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/10/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/11/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/12/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/13/2024,1.1,ppm,13,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/14/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/15/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/16/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/17/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/18/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/19/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/20/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/21/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/22/2024,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/23/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/24/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/25/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/26/2024,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/27/2024,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/28/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/29/2024,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
9/30/2024,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/3/2024,1.2,ppm,14,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/4/2024,0.7,ppm,8,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/5/2024,0.3,ppm,3,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/6/2024,0.5,ppm,6,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/8/2024,0.2,ppm,2,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/9/2024,0.6,ppm,7,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/10/2024,1,ppm,11,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/11/2024,0.4,ppm,5,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/12/2024,0.5,ppm,6,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/13/2024,0.6,ppm,7,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/14/2024,0.7,ppm,8,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/17/2024,1,ppm,11,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/18/2024,0.9,ppm,10,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/19/2024,0.7,ppm,8,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/20/2024,0.7,ppm,8,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/22/2024,0.4,ppm,5,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
1/23/2024,0.3,ppm,3,San Jose,Carbon monoxide,NM,Bernalillo,35.063569,-106.647503
