Year,Month,Local Site Name,State,CO2 (ppm),Ozone (ppm),NO2 (ppb),PM2.5 (ug/m3),Daily AQI Value,Site Latitude,Site Longitude
2024,8,West Los Angeles,CA,,0.04448387096774194,17.010000000000005,,24.681318681318682,34.05111,-118.45636
2024,8,Western Conn State Univ,CT,,0.04167741935483872,,9.16451612903226,41.725806451612904,41.399167000936,-73.443056
2024,8,Westmorland,CA,,0.050838709677419366,,,49.87096774193548,33.0325,-115.62361
2024,8,Wetumpka Westside Technology Park,AL,,0.040400000000000005,,,37.46666666666667,32.53568,-86.255193
2024,8,Willows-Colusa Street,CA,,0.04435483870967743,,7.1483870967741945,39.225806451612904,39.53387,-122.190834
2024,8,Woodland-Gibson Road,CA,,0.04700000000000001,,8.179629629629629,43.95294117647059,38.66121,-121.73269
2024,8,Wylam,AL,,0.046740740740740756,,12.434146341463416,51.970588235294116,33.499722,-86.924167
2024,8,YUMA SUPERSITE,AZ,,0.04861290322580646,,8.032258064516132,45.04838709677419,32.690278,-114.61444
2024,8,Yosemite NP - Turtleback Dome,CA,,0.05183870967741936,,,54.193548387096776,37.71325,-119.7062
2024,8,Yosemite NP-Yosemite Village Vistor Center,CA,,,,7.819354838709678,39.96774193548387,37.748707,-119.587094
2024,8,Yreka,CA,,0.04535483870967742,,9.070967741935483,40.903225806451616,41.726892,-122.633579
2024,8,Yuba City,CA,,0.05061290322580646,10.052631578947366,8.672580645161293,35.88549618320611,39.1387725442464,-121.618548986224
2024,9,22ND & ALVERNON,AZ,0.3366666666666668,,,,3.8333333333333335,32.2073900008514,-110.910619
2024,9,22ND & CRAYCROFT,AZ,,0.05253333333333334,12.859999999999998,,33.58181818181818,32.2044107,-110.878067
2024,9,A J MAINTENANCE YARD,AZ,,0.051833333333333356,,,52.166666666666664,33.4214,-111.5436
2024,9,A Street,AK,,,,2.245454545454546,12.436363636363636,64.845930000725,-147.69327
2024,9,ALAMO LAKE,AZ,,0.05763333333333334,,5.116666666666665,45.2,34.2439,-113.5586
2024,9,APACHE JUNCTION FIRE STATION,AZ,,,,4.1,22.766666666666666,33.4211940008678,-111.503222
2024,9,ASHLAND,AL,,,,4.717241379310346,26.17241379310345,33.284928,-85.803608
2024,9,Abington,CT,,0.03486666666666668,,,32.4,41.8404600009377,-72.010368
2024,9,Alamosa - Adams State,CO,,,,4.9,27.133333333333333,37.4693910009112,-105.878691
2024,9,Alpine,CA,,0.06028571428571429,,8.016666666666667,57.91379310344828,32.8423180008601,-116.768293
2024,9,Anaheim,CA,0.41666666666666674,0.04886666666666666,14.613333333333332,12.296666666666663,27.786666666666665,33.83062,-117.93845
2024,9,Anaheim Near-Road,CA,0.7933333333333331,,26.37241379310345,,19.272727272727273,33.819305,-117.918759
2024,9,Arapahoe Community College,CO,,,,5.4785714285714295,29.821428571428573,39.6043990009268,-105.019526
2024,9,Arkadelphia/Near Road,AL,,,,8.822222222222223,45.888888888888886,33.52142749,-86.844112
2024,9,Arvin-Di Giorgio,CA,,0.0651,,,86.7,35.23918,-118.78863
2024,9,Atascadero,CA,,0.040000000000000015,6.973333333333333,4.786666666666666,19.316666666666666,35.49453,-120.66617
2024,9,Auburn-Atwood,CA,,0.055034482758620704,,3.7178571428571425,40.49122807017544,38.93568,-121.09959
2024,9,Aurora East,CO,,0.05593103448275863,,,57.172413793103445,39.638522000927,-104.569335
2024,9,BAY ROAD,AL,,0.038166666666666675,,,35.53333333333333,30.474305,-88.141022
2024,9,BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA,AZ,,0.05736666666666667,,,63.733333333333334,33.5455800008694,-111.60972
2024,9,BOULDER - CU-ATHENS,CO,,,,5.583333333333332,30.733333333333334,40.0129690009293,-105.267212
2024,9,BUCKEYE,AZ,0.4464285714285715,0.05344827586206898,16.25925925925926,,26.345238095238095,33.3698500008671,-112.62068
2024,9,Bakersfield-Airport (Planz),CA,,,,18.259999999999998,67.9,35.324636,-118.997627
2024,9,Bakersfield-California,CA,,0.06251851851851854,,11.57301587301587,60.855555555555554,35.356615,-119.062613
2024,9,Bakersfield-Golden / M St,CA,,,,9.79,48.833333333333336,35.385574,-119.015009
2024,9,Bakersfield-Muni,CA,,0.06292307692307694,,,82.03846153846153,35.331612,-118.999961
2024,9,Banning Airport,CA,,0.06730000000000001,26.78275862068965,10.770000000000001,48.6271186440678,33.92086,-116.85841
2024,9,Barstow,CA,,0.062233333333333335,41.650000000000006,,51.05555555555556,34.89405,-117.02471
2024,9,Battlement Mesa,CO,,0.049862068965517245,5.104,5.634615384615386,28.5125,39.43806,-108.02611
2024,9,Berkeley- Aquatic Park,CA,,0.02325,,9.356521739130434,37.23076923076923,37.8647670009145,-122.302741
2024,9,Bethel Island,CA,,0.0445,,,42.46153846153846,38.006311,-121.641918
2024,9,Big Bear,CA,,,,40.944,95.04,34.2646400008783,-116.86147
2024,9,Birch Street,CO,,,,7.04857142857143,38.77142857142857,39.8281,-104.93647
2024,9,Bishop Tribe EMO,CA,,0.04276666666666667,,6.256666666666665,36.71666666666667,37.3621369693511,-118.417477920338
2024,9,Black Hawk,CO,,0.05474074074074073,,,56.55555555555556,39.792519000928,-105.49127
2024,9,Blythe-445 W Murphy Street,CA,,0.04823333333333333,,,45.233333333333334,33.61235,-114.60209
2024,9,Boulder Reservoir,CO,,0.05533333333333334,,,56.8,40.0700160009296,-105.220238
2024,9,Brawley-220 Main Street,CA,,,,8.280000000000003,43.7,32.97833,-115.53917
2024,9,CASA GRANDE AIRPORT,AZ,,0.05036666666666668,,,49.3,32.9543610008617,-111.76225
2024,9,CASA GRANDE DOWNTOWN,AZ,,,,8.103333333333333,43.766666666666666,32.8775830008606,-111.752222
2024,9,CAVE CREEK,AZ,,0.05563333333333334,,,58.833333333333336,33.8216900008729,-112.01726
2024,9,CDF,CA,,,,4.042857142857142,22.428571428571427,35.0467300008874,-120.58777
2024,9,CENTRAL PHOENIX,AZ,0.6466666666666667,0.05516666666666667,34.51724137931034,,33.561797752808985,33.4579700008683,-112.04659
2024,9,CHICKASAW,AL,,0.03783333333333335,,7.793333333333333,38.53333333333333,30.770181,-88.087761
2024,9,CHILDREN'S PARK NCore,AZ,0.2033333333333334,0.05350000000000001,11.903333333333336,4.3175,22.861538461538462,32.29515,-110.9823
2024,9,CITY OF ASPEN GOLF PUMPHOUSE,CO,,0.046892857142857146,,,44.0,39.1960000009243,-106.836
2024,9,COACHLINE,AZ,,0.053310344827586224,,5.870000000000001,43.20338983050848,32.38082,-111.12716
2024,9,COLORADO SPRINGS - COLLEGE COLLEGE,CO,,,,5.96,32.4,38.8480140009219,-104.828564
2024,9,CROSSETT,AR,,,,9.08,43.8,33.1394711168438,-91.9392076139
2024,9,CROSSVILLE,AL,,,,5.496666666666666,29.9,34.288567,-85.969858
2024,9,CVH,CT,,0.03793103448275863,,,36.13793103448276,41.5500000009366,-72.626
2024,9,Caddo Valley,AR,,0.03893333333333334,,,36.0,34.1795,-93.0988
2024,9,Calexico-Ethel Street,CA,,0.05673333333333334,,7.610526315789475,49.51470588235294,32.67618,-115.48307
2024,9,Camp Pendleton,CA,,0.04466666666666668,,8.696666666666667,43.50877192982456,33.217046,-117.396249
2024,9,Campo Indian Reservation,CA,,,,7.3533333333333335,39.46666666666667,32.6509000008575,-116.365
2024,9,Carmel Valley,CA,,0.03186666666666669,,5.6066666666666665,30.4,36.4818700009023,-121.73333
2024,9,Carpinteria,CA,,0.02466666666666668,2.3333333333333335,,9.607142857142858,34.40305200088,-119.457914
2024,9,Carrizo Plains,CA,,0.053900000000000024,,,58.266666666666666,35.35472,-120.04019
2024,9,Chatfield State Park,CO,,0.05424137931034483,,4.826666666666666,40.52542372881356,39.5344880009264,-105.070358
2024,9,Chester-222 First Ave,CA,,,,2.963333333333334,16.466666666666665,40.3096440009309,-121.227848
2024,9,Chico-East Avenue,CA,,0.047000000000000014,,6.105714285714286,38.46153846153846,39.76168,-121.84047
2024,9,Chiricahua NM - Entrance Station,AZ,,0.050896551724137935,,,48.275862068965516,32.00941,-109.38906
2024,9,Chula Vista,CA,,0.04565384615384616,,10.51666666666667,47.910714285714285,32.6312420008573,-117.059088
2024,9,Clovis-Villa,CA,,0.06243333333333333,,11.633333333333328,67.61666666666666,36.819449,-119.716433
2024,9,Colfax-City Hall,CA,,0.052166666666666674,,3.2900000000000005,35.21666666666667,39.100174496,-120.953831711
2024,9,Colusa-Sunrise Blvd,CA,,0.043758620689655185,,7.330000000000003,40.13559322033898,39.18919,-121.99887
2024,9,Compton,CA,0.2750000000000001,0.04780000000000001,17.062499999999996,10.478260869565217,26.05,33.9013890008739,-118.205
2024,9,Concord,CA,,0.03910714285714286,,2.632142857142857,25.553571428571427,37.936013,-122.026154
2024,9,Cool,CA,,0.051200000000000016,,,50.766666666666666,38.8909406523369,-121.003373318606
2024,9,Corcoran-Patterson,CA,,,,11.253333333333332,52.1,36.102244,-119.56565
2024,9,Cortez - Health Dept,CO,,0.049466666666666666,,,46.666666666666664,37.3500540009102,-108.592334
2024,9,Cortina Indian Rancheria,CA,,,,11.379999999999999,55.1,39.0212210009231,-122.281803
2024,9,Crescent City-Crescent Elk School,CA,,,,4.510000000000001,24.233333333333334,41.7561300009374,-124.20347
2024,9,Crestline,CA,,0.0706,,12.513333333333334,77.56666666666666,34.2431,-117.27235
2024,9,Criscuolo Park-New Haven,CT,,0.03876666666666668,,5.495,32.333333333333336,41.3014000009356,-72.902871
2024,9,"DECATUR, Alabama",AL,,0.0391,,6.303333333333333,35.25,34.530717,-86.967536
2024,9,DEER,AR,,0.038166666666666675,,,35.36666666666667,35.8327262904149,-93.208259502105
2024,9,DENVER - CAMP,CO,,0.052600000000000015,25.14666666666666,5.539999999999999,34.176,39.7511840009277,-104.987625
2024,9,DENVER - NJH-E,CO,,,,5.6833333333333345,31.3,39.7385780009277,-104.939925
2024,9,DOYLE SPRINGS ROAD,AR,,,,9.26,42.8,34.6813433627688,-92.328697163421
2024,9,DURANGO COMPLEX,AZ,,,,8.086666666666666,41.06666666666667,33.4265000008679,-112.11821
2024,9,DYSART,AZ,,0.0579,,,68.2,33.6371800008706,-112.34185
2024,9,Davis-UCD Campus,CA,,0.04410344827586207,,4.459999999999999,33.13559322033898,38.53445,-121.7734
2024,9,Death Valley NP - Park Village,CA,,0.05575862068965518,,,56.758620689655174,36.508611,-116.847778
2024,9,Denali NP & PRES - Headquarters,AK,,0.025666666666666678,,,23.761904761904763,63.7232,-148.9676
2024,9,Donovan,CA,,0.04925000000000001,,15.206666666666669,56.08620689655172,32.578165,-116.921374
2024,9,"Duncanville Middle School, Duncanville (Tuscaloosa) Alabama",AL,,0.03733333333333334,,4.286666666666665,29.15,33.095379,-87.481507
2024,9,EAGLE MOUNTAIN,AR,,0.030533333333333346,,,28.3,34.454513987,-94.143521226
2024,9,EL DORADO,AR,,,,8.440000000000001,42.6,33.2205625298932,-92.672262743334
2024,9,Eastwood,AZ,0.2700000000000001,,28.142857142857142,5.91,20.477272727272727,33.41046,-112.00264
2024,9,Echo Summit,CA,,0.053655172413793105,,,52.86206896551724,38.81161,-120.033084
2024,9,Edison,CA,,0.06744444444444445,10.69,,36.05747126436781,35.345607,-118.851825
2024,9,El Cajon - Lexington Elementary School,CA,,,,9.943589743589742,49.46153846153846,32.7895650008594,-116.944308
2024,9,El Centro-9th Street,CA,,0.05463636363636364,,6.73,39.853658536585364,32.79222,-115.56306
2024,9,El Rio-Rio Mesa School #2,CA,,0.03943333333333335,7.966666666666667,5.08,19.916666666666668,34.25239,-119.143182
2024,9,Elk Grove-Bruceville,CA,,0.029633333333333352,6.75,,13.790697674418604,38.302591,-121.420838
2024,9,Evergreen,CO,,0.05716666666666668,,,61.766666666666666,39.620408,-105.33872
2024,9,FAIRGROUNDS,AZ,,0.050266666666666675,,,47.93333333333333,32.0476700008491,-110.774357
2024,9,"FAIRHOPE, Alabama",AL,,0.03913333333333335,,6.963333333333333,37.766666666666666,30.497478,-87.880258
2024,9,FALCON FIELD,AZ,,0.05650000000000001,,,63.56666666666667,33.4524400008682,-111.73327
2024,9,FORT COLLINS - CSU - Edison,CO,,,,6.6400000000000015,35.7,40.5712880009321,-105.079693
2024,9,FORT COLLINS - WEST,CO,,0.05696666666666665,,,61.666666666666664,40.5925430009323,-105.141122
2024,9,FOUNTAIN HILLS,AZ,,0.0578,,,65.56666666666666,33.6109200008702,-111.72534
2024,9,Fairfield,CA,,0.036933333333333346,,,34.46666666666667,38.227066,-122.075624
2024,9,Fayetteville Airport,AR,,0.03963333333333334,,,36.8,36.011703,-94.167436
2024,9,Flagstaff High School,AZ,,0.052133333333333344,,,51.5,35.204452,-111.65109
2024,9,Floyd Dryden Middle School,AK,,,,3.5025000000000004,19.35,58.3884971242076,-134.56723651676
2024,9,Folsom-Natoma St.,CA,,0.040068965517241394,5.2592592592592595,5.391666666666666,22.027972027972027,38.683304,-121.164457
2024,9,Fontana,CA,0.48800000000000004,0.07093333333333335,35.86896551724138,19.722222222222218,50.91428571428571,34.10002,-117.49201
2024,9,Fort Collins - CSU - S. Mason,CO,,0.05150000000000001,,,50.86666666666667,40.5774700009323,-105.07892
2024,9,Fort Griswold Park,CT,,0.03806666666666668,,4.31,29.583333333333332,41.35362,-72.07882
2024,9,Fossil Creek,CO,,0.05505555555555557,,,55.5,40.48346,-105.01618
2024,9,Fresno - Garland,CA,,0.04906666666666668,,9.064102564102567,47.10144927536232,36.78538,-119.77321
2024,9,Fresno-Drummond,CA,,0.059699999999999996,23.14444444444445,,39.773809523809526,36.705474,-119.741332
2024,9,Fresno-Foundry,CA,,,,12.02,54.56666666666667,36.710833,-119.7775
2024,9,Fresno-Pacific,CA,,,,14.256666666666666,60.4,36.72639,-119.733
2024,9,Fresno-Sky Park,CA,,0.058300000000000005,,,68.66666666666667,36.841592,-119.874739
2024,9,GADSDEN C. COLLEGE,AL,,0.041153846153846166,,7.1866666666666665,38.232142857142854,33.98821,-85.992556
2024,9,GARDEN/TRINITY CHRISTIAN CHURCH,AK,0.3866666666666667,,,3.6714285714285713,10.263157894736842,61.2058610007956,-149.824602
2024,9,GERONIMO,AZ,,,,5.476666666666665,30.4,32.251843000852,-110.965293
2024,9,GLENDALE,AZ,,0.06113333333333335,,6.34,55.45,33.5745300008697,-112.19193
2024,9,GRAND JUNCTION - POWELL BLDG,CO,,,,5.41,29.533333333333335,39.0637980009234,-108.561173
2024,9,GREEN VALLEY  -REPLACES SITE 0007 245 W ESPERANZA,AZ,,0.049533333333333346,,3.113333333333334,32.0,31.87952,-110.99644
2024,9,Gilroy,CA,,0.03951724137931036,,2.3962962962962964,25.946428571428573,36.999571,-121.574684
2024,9,Glendora,CA,0.4333333333333334,0.07369999999999997,16.756666666666668,13.919999999999998,40.58,34.14435,-117.85036
2024,9,Globeville,CO,,,40.010344827586195,6.046666666666668,35.355932203389834,39.7861,-104.9886
2024,9,Goleta,CA,,0.03430000000000002,,6.613333333333331,33.916666666666664,34.4455100008805,-119.8284
2024,9,Gothic,CO,,0.04982758620689656,,,47.10344827586207,38.9564,-106.9858
2024,9,Grand Canyon NP - The Abyss,AZ,,0.05393750000000001,,,52.0,36.0586400008981,-112.1836
2024,9,Grass Valley-Litton Building,CA,,0.05166666666666666,,4.3066666666666675,37.38333333333333,39.2334770009245,-121.055608
2024,9,Greeley - Hospital,CO,,,,6.599999999999998,35.833333333333336,40.4148770009314,-104.70693
2024,9,Greeley - Weld County Tower,CO,0.22000000000000006,0.05490000000000002,,,29.433333333333334,40.3863680009313,-104.73744
2024,9,Greenwich Point Park,CT,,0.04113333333333334,,,38.86666666666667,41.0046570009343,-73.585128
2024,9,HELENA,AL,,0.04093333333333335,,,38.13333333333333,33.317142,-86.825754
2024,9,HIDDEN VALLEY,AZ,,,,14.757575757575758,59.878787878787875,32.884761,-112.03705
2024,9,HIGHLAND RESERVOIR,CO,,0.0508,,,48.733333333333334,39.5678870009266,-104.957193
2024,9,HOT SPRINGS,AR,,,,8.85,44.083333333333336,34.469441080768,-93.0001781024042
2024,9,HUMBOLDT MOUNTAIN,AZ,,0.056000000000000015,,,59.96666666666667,33.9828000008749,-111.79871
2024,9,HUNTSVILLE CAPSHAW ROAD,AL,,0.0393,,,36.56666666666667,34.772727,-86.756174
2024,9,HUNTSVILLE OLD AIRPORT,AL,,0.037633333333333345,,6.384444444444445,34.6,34.68547,-86.58816
2024,9,Hammonasset State Park,CT,,0.0393448275862069,,,36.48275862068966,41.2567880009354,-72.55327
2024,9,Hanford-Irwin,CA,,0.061518518518518535,,11.506666666666668,65.21052631578948,36.31567,-119.643447
2024,9,Hayward,CA,,0.036928571428571436,,,34.357142857142854,37.654456,-122.031547
2024,9,"Hebron, Colorado",CO,,0.049269230769230773,3.164285714285715,,23.38888888888889,40.5506,-106.385
2024,9,Hesperia-Olive Street,CA,,0.06586666666666666,,,86.63333333333334,34.41651,-117.28563
2024,9,High School Air Monitoring Station,AZ,,0.05243333333333334,,,53.5,33.508125371186,-111.838520485167
2024,9,Hollister,CA,,0.03786666666666668,,7.589999999999998,38.6,36.8434250009057,-121.3621
2024,9,Hoopa Valley Reservation,CA,,,,3.886666666666667,21.6,41.0471169849594,-123.67523342371
2024,9,Huntley Place-Hartford,CT,,,,5.543333333333333,30.733333333333334,41.771444,-72.679923
2024,9,Huron,CA,,,,8.743333333333332,43.7,36.198672,-120.101096
2024,9,I-25,CO,0.5333333333333332,,34.91071428571429,6.691428571428571,25.591397849462364,39.73217,-105.0153
2024,9,JLG SUPERSITE,AZ,0.44,0.05736666666666667,29.0,8.235,36.11904761904762,33.503833,-112.095767
2024,9,Jackson-Clinton Road,CA,,0.049714285714285725,,,48.607142857142854,38.342606,-120.764426
2024,9,Jacobs,CA,,0.02677777777777779,3.5823529411764703,,12.704918032786885,40.7767800009332,-124.17949
2024,9,Jerseydale,CA,,0.056107142857142876,,,60.92857142857143,37.54377,-119.83957
2024,9,Joshua Tree NP - Black Rock,CA,,0.061172413793103446,,,72.20689655172414,34.06957,-116.38893
2024,9,Joshua Tree NP - Cottonwood Visitor Center,CA,,0.055444444444444435,,,56.51851851851852,33.747236000872,-115.820124
2024,9,Keeler,CA,,,,5.705128205128205,30.974358974358974,36.487823,-117.871036
2024,9,King City 2,CA,,0.03873333333333335,,6.266666666666665,35.31666666666667,36.2092860008996,-121.126371
2024,9,LONGMONT - MUNICIPAL BLDG,CO,,,,6.903333333333334,37.56666666666667,40.1645760009301,-105.100856
2024,9,La Casa,CO,0.36206896551724144,0.05596551724137932,,5.869230769230771,32.04123711340206,39.77949,-105.00518
2024,9,La Habra,CA,0.23999999999999996,0.05673333333333332,16.526666666666667,,25.166666666666668,33.92513,-117.95264
2024,9,La Posta Band of Indians,CA,,0.06196428571428573,,,74.67857142857143,32.725189,-116.36441
2024,9,La Salle Tower,CO,,0.05414285714285715,12.233333333333333,,33.10909090909091,40.2614,-104.70645
2024,9,Lake Elsinore,CA,0.37241379310344846,0.06256666666666669,17.23793103448276,11.51666666666667,34.36734693877551,33.67649,-117.33098
2024,9,Lamar Municipal Bldg,CO,,,,6.319999999999999,33.86666666666667,38.0846880009163,-102.618641
2024,9,Lancaster - Fairgrounds,CA,,0.0619,15.086666666666668,6.403333333333334,34.208333333333336,34.725389,-118.178601
2024,9,Laney College,CA,,,,6.086666666666668,33.0,37.793624,-122.263376
2024,9,Lebec,CA,,,,5.096666666666665,28.3,34.841567,-118.860588
2024,9,Lee Vining,CA,,,,3.417241379310345,19.0,37.962069,-119.120278
2024,9,Leeds,AL,,0.04266666666666668,,8.313513513513511,41.796875,33.545278,-86.549167
2024,9,Lehi Air Monitoring Station,AZ,,0.05743333333333334,,,65.93333333333334,33.4746094209814,-111.805769312522
2024,9,Lincoln-2885 Moore Road,CA,,0.04486666666666668,,4.433333333333334,33.666666666666664,38.867937000922,-121.338353
2024,9,Livermore Portola,CA,,0.04213333333333335,,6.293333333333335,37.35,37.68975,-121.77155
2024,9,Lompoc H Street,CA,0.49000000000000005,0.03120000000000002,2.6,3.676666666666667,12.1,34.6378200008827,-120.4575
2024,9,Lompoc HSP,CA,,0.026466666666666683,0.36000000000000004,,12.266666666666667,34.7253520008837,-120.428717
2024,9,Long Beach-Route 710 Near Road,CA,,,32.44482758620689,12.23666666666667,38.89772727272727,33.8596620008734,-118.200707
2024,9,Los Angeles-North Main Street,CA,0.5000000000000002,0.05313333333333334,28.899999999999977,13.693333333333333,33.28712871287129,34.0665900008759,-118.22688
2024,9,Los Flores Canyon #1,CA,0.21818181818181814,0.036840000000000005,1.2272727272727273,,10.483516483516484,34.489740000881,-120.04692
2024,9,Los Gatos,CA,,0.041807692307692323,,,40.26923076923077,37.226862,-121.979675
2024,9,MANITOU SPRINGS,CO,,0.05496666666666668,,,56.06666666666667,38.8530970009219,-104.901289
2024,9,MARION,AR,,0.04048275862068966,10.775862068965516,10.067499999999999,33.857142857142854,35.1972876317392,-90.1931407655994
2024,9,MENA,AR,,,,8.27,42.9,34.5836985877722,-94.2262344697634
2024,9,MESA,AZ,0.38333333333333336,0.05243333333333334,,6.09,30.988888888888887,33.4101800008677,-111.86536
2024,9,"MOMS, ADEM",AL,,0.03763333333333334,,6.6975,35.371428571428574,32.412811,-86.263394
2024,9,Madera-City,CA,,0.055166666666666676,,8.626666666666665,52.733333333333334,36.953256,-120.034203
2024,9,Madera-Pump Yard,CA,,0.056793103448275886,,,63.48275862068966,36.867125,-120.010158
2024,9,Mammoth Lakes,CA,,,,4.549999999999999,25.3,37.64571,-118.96652
2024,9,Manteca,CA,,,,7.8500000000000005,41.96666666666667,37.793392,-121.247874
2024,9,Maricopa,CA,,0.05600000000000002,,,61.43333333333333,35.051454,-119.40262
2024,9,McAdory,AL,,0.03859259259259261,,7.06551724137931,37.07142857142857,33.331111,-87.003611
2024,9,McAuliffe Park,CT,,0.03726666666666668,,5.183333333333334,31.833333333333332,41.7847220009374,-72.631667
2024,9,Meadow and Bank Streets,CT,,,,5.3,29.2,41.550556,-73.043611
2024,9,Merced-M St,CA,,,,4.73448275862069,26.310344827586206,37.30832,-120.480456
2024,9,Merced-Vierra,CA,,0.05796428571428573,,5.123333333333333,46.55172413793103,37.289732,-120.429718
2024,9,Mesa Verde NP - Resource Management Area,CO,,0.05364285714285716,,,52.892857142857146,37.1984,-108.49046
2024,9,Mesa2,CA,,,,6.493333333333333,34.56666666666667,35.02083,-120.56388
2024,9,Mines Peak,CO,,0.05386363636363638,,,53.95454545454545,39.794391,-105.76398
2024,9,Mira Loma (Van Buren),CA,0.38928571428571435,0.06925000000000002,19.607142857142858,17.733333333333334,41.605633802816904,33.996360000875,-117.4924
2024,9,Modesto-14th Street,CA,,0.05427272727272728,,7.286956521739129,48.48888888888889,37.642165,-120.994212
2024,9,Mohawk Mt-Cornwall,CT,,0.04066666666666668,,4.326666666666667,30.95,41.8213420009376,-73.297257
2024,9,Mojave-Pat Avenue,CA,,0.059206896551724154,,4.04,44.932203389830505,35.04944,-118.18893
2024,9,Morongo Air Monitoring Station,CA,,0.06933333333333333,,11.62777777777778,73.48484848484848,33.9447129,-116.830074
2024,9,Morro Bay Kings Ave,CA,,0.030714285714285732,,,28.571428571428573,35.361589,-120.836819
2024,9,NATIONAL RENEWABLE ENERGY LABS - NREL,CO,,0.0581,,,64.83333333333333,39.7437240009277,-105.177989
2024,9,NCORE,AK,0.2466666666666666,0.019666666666666676,,2.3607142857142853,9.059322033898304,64.84569,-147.727413
2024,9,NEWPORT,AR,,,,8.92,44.9,35.6372827821457,-91.188905955467
2024,9,NLR AIRPORT,AR,,0.03880000000000001,,,35.96666666666667,34.8357211208321,-92.2605813844258
2024,9,NOGALES POST OFFICE,AZ,,,,9.274193548387093,46.12903225806452,31.337204,-110.936718
2024,9,NORTH PHOENIX,AZ,,0.0587,,5.586206896551724,50.152542372881356,33.5603100008696,-112.06619
2024,9,Nipomo Regional Park (NRP),CA,,0.03110000000000002,4.5851851851851855,,12.892857142857142,35.03146,-120.50103
2024,9,North Birmingham,AL,,0.04140740740740742,,11.951351351351349,47.4375,33.553056,-86.815
2024,9,North Hollywood (NOHO),CA,,0.05870370370370371,17.591999999999995,12.100000000000003,39.93333333333333,34.1819770008773,-118.363036
2024,9,North Pole Fire Station #3,AK,,,,2.8,15.236842105263158,64.762641,-147.310279
2024,9,ORANGE GROVE,AZ,,,,6.836666666666667,35.3,32.3226614191457,-111.038389291448
2024,9,Oakland,CA,,0.030533333333333353,,5.133333333333334,28.333333333333332,37.743065,-122.169935
2024,9,Oakland West,CA,,0.028000000000000018,,4.79,25.983333333333334,37.814781,-122.282347
2024,9,Oildale,CA,,0.06273333333333334,,,80.56666666666666,35.438035,-119.016787
2024,9,Ojai - East Ojai Ave,CA,,0.04676666666666667,,5.7700000000000005,38.45,34.44806,-119.2313
2024,9,Ontario Near Road (Etiwanda),CA,0.5700000000000001,,43.04285714285714,,28.569767441860463,34.0681200008759,-117.52579
2024,9,Ontario-Route 60 Near Road,CA,,,39.85185185185187,17.9,48.07142857142857,34.030833,-117.61722
2024,9,PARR,AR,0.296551724137931,0.03700000000000002,13.586666666666668,10.982539682539679,30.539473684210527,34.7561888042723,-92.2812958643647
2024,9,PHENIX CITY - SOUTH GIRARD SCHOOL,AL,,0.03714285714285715,,8.06,37.30232558139535,32.437028,-84.999653
2024,9,PINAL AIR PARK,AZ,,0.05083333333333335,,,49.833333333333336,32.5083060008556,-111.308056
2024,9,PINNACLE PEAK,AZ,,0.05543333333333334,,,59.13333333333333,33.7063900008715,-111.85575
2024,9,PLACERVILLE- CANAL STREET,CA,,0.04975862068965519,,,48.51724137931034,38.73196,-120.81162
2024,9,Pala Airpad,CA,,0.03520689655172415,,8.096666666666668,39.11864406779661,33.3625928342781,-117.090229999878
2024,9,Palisade-Water Treatment,CO,,0.052833333333333336,,,50.8,39.1305750009238,-108.313835
2024,9,Palm Springs,CA,0.23666666666666672,0.06506666666666668,10.956666666666665,,26.841666666666665,33.85275,-116.54101
2024,9,Paradise Road,CA,,0.04256666666666667,3.686956521739131,,18.43421052631579,34.5416600008816,-119.79146
2024,9,Paradise-Clark,CA,,0.048933333333333336,,5.58,38.583333333333336,39.75786,-121.60791
2024,9,Parlier,CA,,0.0637,13.082142857142854,,36.895348837209305,36.597442,-119.503659
2024,9,Pasadena,CA,0.39,0.060599999999999994,20.144444444444442,,30.149122807017545,34.1326,-118.1272
2024,9,Paso Robles,CA,,0.042000000000000016,,,39.56666666666667,35.614668,-120.656912
2024,9,Pechanga,CA,,0.056130434782608714,,6.7700000000000005,51.348837209302324,33.4478670008682,-117.088649
2024,9,Pico Rivera #2,CA,0.39666666666666683,0.056333333333333346,25.9551724137931,,29.95762711864407,34.0102900008752,-118.0685
2024,9,Pinnacles NP - Southwest of East Entrance Station,CA,,0.046333333333333344,,,45.18518518518518,36.48324,-121.15688
2024,9,Piru - Pacific,CA,,0.04940000000000001,,6.540000000000001,42.18333333333333,34.404281,-118.80998
2024,9,Platteville - Middle School,CO,,,,7.113333333333333,38.63333333333333,40.2093870009303,-104.82405
2024,9,Pleasanton - Owens Ct,CA,,,,4.460714285714286,24.821428571428573,37.7012220009132,-121.903019
2024,9,Pomona,CA,0.5200000000000001,0.0688,29.373333333333328,,39.541666666666664,34.06703,-117.7514
2024,9,Porterville,CA,,0.06493333333333334,,12.526666666666666,71.58333333333333,36.0318310008979,-119.055018
2024,9,Portola,CA,,,,3.9558823529411766,21.61764705882353,39.81336,-120.47069
2024,9,Prescott Pioneer Park,AZ,,0.05627586206896553,,,59.6551724137931,34.6120550008824,-112.463213
2024,9,Pueblo - Fountain School,CO,,,,5.036666666666668,27.933333333333334,38.2760990009177,-104.597613
2024,9,Pueblo West,CO,,0.05242307692307693,,,50.92307692307692,38.30333,-104.7225
